defined_class	defined_class label	pathogen	pathogen label	host	host label	plantstructure	plantstructure label	synonyms
PSO:0000090	Phoma sclerotioides Preuss ex Sacc. Brown root rot of Medicago sativa L.	NCBITaxon:1543971	Phoma sclerotioides Preuss ex Sacc. (syn. Plenodomus meliloti Dearn. & Sanford)	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Phoma sclerotioides Preuss ex Sacc. Brown root rot of Medicago sativa L.|Brown root rot
PSO:0000091	Macrophomina phaseolina Charcoal rot of Medicago sativa L.	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goid.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Macrophomina phaseolina Charcoal rot of Medicago sativa L.|Charcoal rot
PSO:0000092	Pseudopeziza medicaginis Common leaf spot of Medicago sativa L.	NCBITaxon:538191	Pseudopeziza medicaginis (Lib.) Sacc.	NCBITaxon:36902	Medicago sativa L.	PO:0009025	leaf	Pseudopeziza medicaginis Common leaf spot of Medicago sativa L.|Common leaf spot
PSO:0000093	Xylaria sp. Corky root rot of Medicago sativa L.	NCBITaxon:668273	Xylaria sp.	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Xylaria sp. Corky root rot of Medicago sativa L.|Corky root rot
PSO:0000094	Fusarium oxysporum Schltdl. Crown and root rot complex of Medicago sativa L.	NCBITaxon:909455	Fusarium oxysporum Schltdl.	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Fusarium oxysporum Schltdl. Crown and root rot complex of Medicago sativa L.|Crown and root rot complex
PSO:0000095	Fusarium solani Crown and root rot complex of Medicago sativa L.	NCBITaxon:1501798	Fusarium solani (Mart.) Sacc.	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Fusarium solani Crown and root rot complex of Medicago sativa L.|Crown and root rot complex
PSO:0000096	Cylindrocarpon obtusiusculum Cylindrocarpon root rot of Medicago sativa L.	NCBITaxon:1255150	Cylindrocarpon obtusiusculum (Sacc.) U. Braun (syn. Cylindrocarpon ehrenbergii Wollenw.)	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Cylindrocarpon obtusiusculum Cylindrocarpon root rot of Medicago sativa L.|Cylindrocarpon root rot
PSO:0000097	Calonectria crotalariae Cylindrocladium root and crown rot of Medicago sativa L.	NCBITaxon:57138	Calonectria crotalariae (Loos) D. K. Bell & Sobers	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Calonectria crotalariae Cylindrocladium root and crown rot of Medicago sativa L.|Calonectria kyotensis Terash. Cylindrocladium root and crown rot of Medicago sativa L.|Cylindrocladium root and crown rot|Cylindrocladium root and crown rot
PSO:0000098	Calonectria ilicicola Boedijn & Reitsma Cylindrocladium root and crown rot of Medicago sativa L.	NCBITaxon:182845	Calonectria ilicicola Boedijn & Reitsma	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Calonectria ilicicola Boedijn & Reitsma Cylindrocladium root and crown rot of Medicago sativa L.|Cylindrocladium root and crown rot
PSO:0000099	Cylindrocladium clavatum Hodges & L. C. May Cylindrocladium root and crown rot of Medicago sativa L.	NCBITaxon:1664737	Cylindrocladium clavatum Hodges & L. C. May	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Cylindrocladium clavatum Hodges & L. C. May Cylindrocladium root and crown rot of Medicago sativa L.|Cylindrocladium parasiticum Crous Cylindrocladium root and crown rot of Medicago sativa L.|Cylindrocladium scoparium Morgan Cylindrocladium root and crown rot of Medicago sativa L.|Cylindrocladium root and crown rot|Cylindrocladium root and crown rot|Cylindrocladium root and crown rot
PSO:0000100	Fusarium semitectum Berk. & Ravenel Fusarium blight of Medicago sativa L.	NCBITaxon:510258	Fusarium semitectum Berk. & Ravenel	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Fusarium semitectum Berk. & Ravenel Fusarium blight of Medicago sativa L.|Fusarium blight
PSO:0000101	Fusarium oxysporum f. sp. medicaginis Fusarium wilt of Medicago sativa L.	NCBITaxon:909455	Fusarium oxysporum f. sp. medicaginis (Weimer) W. C. Snyder & H. N. Hansen	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Fusarium oxysporum f. sp. medicaginis Fusarium wilt of Medicago sativa L.|Fusarium wilt
PSO:0000102	Leptosphaerulina briosiana Lepto leaf spot of Medicago sativa L.	NCBITaxon:205685	Leptosphaerulina briosiana (Pollacci) J. H. Graham & Luttr.	NCBITaxon:36902	Medicago sativa L.	PO:0009025	leaf	Leptosphaerulina briosiana Lepto leaf spot of Medicago sativa L.|Lepto leaf spot
PSO:0000103	Mycoleptodiscus terrestris Mycoleptodiscus crown and root rot of Medicago sativa L.	NCBITaxon:60495	Mycoleptodiscus terrestris (Gerd.) Ostaz. (syn. Leptodiscus terrestris Gerd.)	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Mycoleptodiscus terrestris Mycoleptodiscus crown and root rot of Medicago sativa L.|Mycoleptodiscus crown and root rot
PSO:0000104	Phymatotrichopsis omnivora Phymatotrichopsis root rot of Medicago sativa L.	NCBITaxon:231936	Phymatotrichopsis omnivora (Duggar) Hennebert (syn. Phymatotrichum omnivorum (Shear) Duggar)	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Phymatotrichopsis omnivora Phymatotrichopsis root rot of Medicago sativa L.|Phymatotrichopsis root rot
PSO:0000105	Erysiphe pisi D. C. Powdery mildew of Medicago sativa L.	NCBITaxon:36044	Erysiphe pisi D. C.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Erysiphe pisi D. C. Powdery mildew of Medicago sativa L.|Powdery mildew
PSO:0000106	Leveillula taurica Powdery mildew of Medicago sativa L.	NCBITaxon:62718	Leveillula taurica (Lév.) Arn.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Leveillula taurica Powdery mildew of Medicago sativa L.|Powdery mildew
PSO:0000107	Rhizoctonia solani. G. Kühn Rhizoctonia damping off of Medicago sativa L.	NCBITaxon:992430	Rhizoctonia solani. G. Kühn	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	"Rhizoctonia solani. G. Kühn Rhizoctonia damping off of Medicago sativa L.|Rhizoctonia damping off (root canker, crown and bud rot, stem canker, and foliage blight)"
PSO:0000108	Thanatephorus cucumeris Rhizoctonia damping off of Medicago sativa L.	NCBITaxon:1379297	Thanatephorus cucumeris (A. B. Frank) Donk	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	"Thanatephorus cucumeris Rhizoctonia damping off of Medicago sativa L.|Rhizoctonia damping off (root canker, crown and bud rot, stem canker, and foliage blight)"
PSO:0000109	Rhizopus stolonifer Rhizopus sprout rot of Medicago sativa L.	NCBITaxon:1274793	Rhizopus stolonifer (Ehrenb.) Vuill	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Rhizopus stolonifer Rhizopus sprout rot of Medicago sativa L.|Rhizopus sprout rot
PSO:0000110	Uromyces striatus J. Schröt. Rust of Medicago sativa L.	NCBITaxon:5263	Uromyces striatus J. Schröt.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Uromyces striatus J. Schröt. Rust of Medicago sativa L.|Rust
PSO:0000111	Sclerotinia trifoliorum Erikss. sensu Kohn Sclerotinia crown and stem rot of Medicago sativa L.	NCBITaxon:1095956	Sclerotinia trifoliorum Erikss. sensu Kohn	NCBITaxon:36902	Medicago sativa L.	PO:0009047	stem	Sclerotinia trifoliorum Erikss. sensu Kohn Sclerotinia crown and stem rot of Medicago sativa L.|Sclerotinia crown and stem rot
PSO:0000112	Athelia rolfsii Southern Sclerotium blight of Medicago sativa L.	NCBITaxon:39291	Athelia rolfsii (Curzi) C. C. Tu & Kimbr.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Athelia rolfsii Southern Sclerotium blight of Medicago sativa L.|Southern Sclerotium blight
PSO:0000113	Phoma medicaginis Malbr. & Roum. Spring black stem and leaf spot of Medicago sativa L.	NCBITaxon:269363	Phoma medicaginis Malbr. & Roum.	NCBITaxon:36902	Medicago sativa L.	PO:0009025	leaf	Phoma medicaginis Malbr. & Roum. Spring black stem and leaf spot of Medicago sativa L.|Spring black stem and leaf spot
PSO:0000114	Leptosphaeria weimeri Shoemaker Stagonospora leaf spot and root rot of Medicago sativa L.	NCBITaxon:1542849	Leptosphaeria weimeri Shoemaker	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Leptosphaeria weimeri Shoemaker Stagonospora leaf spot and root rot of Medicago sativa L.|Stagonospora leaf spot and root rot
PSO:0000115	Stemphylium botryosum Wallr. Stemphylium leaf spot of Medicago sativa L.	NCBITaxon:644614	Stemphylium botryosum Wallr.	NCBITaxon:36902	Medicago sativa L.	PO:0009025	leaf	Stemphylium botryosum Wallr. Stemphylium leaf spot of Medicago sativa L.|Stemphylium leaf spot
PSO:0000116	Stemphylium vesicarium Stemphylium leaf spot of Medicago sativa L.	NCBITaxon:119933	Stemphylium vesicarium (Wallr.) E. Simmons	NCBITaxon:36902	Medicago sativa L.	PO:0009025	leaf	Stemphylium vesicarium Stemphylium leaf spot of Medicago sativa L.|Stemphylium leaf spot
PSO:0000117	Cercospora medicaginis Ellis & Everh. Summer black stem and leaf spot of Medicago sativa L.	NCBITaxon:1247214	Cercospora medicaginis Ellis & Everh.	NCBITaxon:36902	Medicago sativa L.	PO:0009025	leaf	Cercospora medicaginis Ellis & Everh. Summer black stem and leaf spot of Medicago sativa L.|Summer black stem and leaf spot
PSO:0000118	Verticillium alfalfae Inderb. Verticillium wilt of Medicago sativa L.	NCBITaxon:301153	Verticillium alfalfae Inderb.	NCBITaxon:36902	Medicago sativa L.	PO:0025022	collective leaf structure	Verticillium alfalfae Inderb. Verticillium wilt of Medicago sativa L.|Verticillium wilt
PSO:0000119	Coprinus psychromorbidus Redhead & Traquair Winter crown rot of Medicago sativa L.	NCBITaxon:1405617	Coprinus psychromorbidus Redhead & Traquair	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Coprinus psychromorbidus Redhead & Traquair Winter crown rot of Medicago sativa L.|Winter crown rot
PSO:0000120	Heterodera medicaginis Kirjanova & Krall Alfalfa cyst nematode of Medicago sativa L.	NCBITaxon:34509	Heterodera medicaginis Kirjanova & Krall	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Heterodera medicaginis Kirjanova & Krall Alfalfa cyst nematode of Medicago sativa L.|Heterodera trifolii Goffart Clover cyst nematode of Medicago sativa L.|Alfalfa cyst nematode|Clover cyst nematode
PSO:0000121	Meloidogyne naasi Franklin Barley root-knot nematode of Medicago sativa L.	NCBITaxon:189290	Meloidogyne naasi Franklin	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne naasi Franklin Barley root-knot nematode of Medicago sativa L.|Barley root-knot nematode
PSO:0000122	Meloidogyne artiellia Franklin British root-knot nematode of Medicago sativa L.	NCBITaxon:42426	Meloidogyne artiellia Franklin	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne artiellia Franklin British root-knot nematode of Medicago sativa L.|British root-knot nematode
PSO:0000123	Aphelenchoides ritzemabosi Chrysanthemum foliar nematode of Medicago sativa L.	NCBITaxon:409481	Aphelenchoides ritzemabosi (Schwarz) Steiner & Buhrer	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Aphelenchoides ritzemabosi Chrysanthemum foliar nematode of Medicago sativa L.|Chrysanthemum foliar nematode
PSO:0000124	Meloidogyne chitwoodi Golden Columbia root-knot nematode of Medicago sativa L.	NCBITaxon:59747	Meloidogyne chitwoodi Golden	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne chitwoodi Golden Columbia root-knot nematode of Medicago sativa L.|Columbia root-knot nematode
PSO:0000125	Xiphinema americanum Cobb Dagger nematode of Medicago sativa L.	NCBITaxon:243757	Xiphinema americanum Cobb	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Xiphinema americanum Cobb Dagger nematode of Medicago sativa L.|Dagger nematode
PSO:0000126	Meloidogyne fallax Karssen False Columbia root-knot nematode of Medicago sativa L.	NCBITaxon:71801	Meloidogyne fallax Karssen	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne fallax Karssen False Columbia root-knot nematode of Medicago sativa L.|False Columbia root-knot nematode
PSO:0000127	Meloidogyne javanica Javanese root-knot nematode of Medicago sativa L.	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne javanica Javanese root-knot nematode of Medicago sativa L.|Javanese root-knot nematode
PSO:0000128	Hoplolaimus sp. Lance nematode of Medicago sativa L.	NCBITaxon:211159	Hoplolaimus sp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Hoplolaimus sp. Lance nematode of Medicago sativa L.|Lance nematode
PSO:0000129	Longidorus africanus Merny Needle nematode of Medicago sativa L.	NCBITaxon:241690	Longidorus africanus Merny	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Longidorus africanus Merny Needle nematode of Medicago sativa L.|Needle nematode
PSO:0000130	Meloidogyne hapla Chitwood Northern root-knot nematode of Medicago sativa L.	NCBITaxon:6305	Meloidogyne hapla Chitwood	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne hapla Chitwood Northern root-knot nematode of Medicago sativa L.|Northern root-knot nematode
PSO:0000131	Meloidogyne arenaria Peanut root-knot nematode of Medicago sativa L.	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne arenaria Peanut root-knot nematode of Medicago sativa L.|Peanut root-knot nematode
PSO:0000132	Paratylenchus sp. Pin nematode of Medicago sativa L.	NCBITaxon:293601	Paratylenchus sp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Paratylenchus sp. Pin nematode of Medicago sativa L.|Pin nematode
PSO:0000133	Hemicriconemoides sp. Ring nematode of Medicago sativa L.	NCBITaxon:293594	Hemicriconemoides sp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Hemicriconemoides sp. Ring nematode of Medicago sativa L.|Ring nematode
PSO:0000134	Pratylenchus coffeae Root-lesion nematode of Medicago sativa L.	NCBITaxon:45937	Pratylenchus coffeae (Zimmermann) Filipjev & Schuurmans Stekhoven	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pratylenchus coffeae Root-lesion nematode of Medicago sativa L.|Root-lesion nematode
PSO:0000135	Pratylenchus crenatus Loof Root-lesion nematode of Medicago sativa L.	NCBITaxon:45927	Pratylenchus crenatus Loof	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pratylenchus crenatus Loof Root-lesion nematode of Medicago sativa L.|Pratylenchus lentis Trocolli Root-lesion nematode of Medicago sativa L.|Pratylenchus neglectus Root-lesion nematode of Medicago sativa L.|Pratylenchus vulnus Allen & Jensen Root-lesion nematode of Medicago sativa L.|Root-lesion nematode|Root-lesion nematode|Root-lesion nematode|Root-lesion nematode
PSO:0000136	Pratylenchus penetrans Root-lesion nematode of Medicago sativa L.	NCBITaxon:45929	Pratylenchus penetrans (Cobb) Filipjev & Schuurmans Stekhoven	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pratylenchus penetrans Root-lesion nematode of Medicago sativa L.|Root-lesion nematode
PSO:0000137	Pratylenchus pratensis Root-lesion nematode of Medicago sativa L.	NCBITaxon:293588	Pratylenchus pratensis (de Man) Filipjev	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pratylenchus pratensis Root-lesion nematode of Medicago sativa L.|Root-lesion nematode
PSO:0000138	Pratylenchus thornei Sher & Allen Root-lesion nematode of Medicago sativa L.	NCBITaxon:45935	Pratylenchus thornei Sher & Allen	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pratylenchus thornei Sher & Allen Root-lesion nematode of Medicago sativa L.|Root-lesion nematode
PSO:0000139	Meloidogyne incognita Southern root-knot nematode of Medicago sativa L.	NCBITaxon:654580	Meloidogyne incognita (Kofoid & White) Chitwood	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Meloidogyne incognita Southern root-knot nematode of Medicago sativa L.|Southern root-knot nematode
PSO:0000140	Helicotylenchus spp. Spiral nematode of Medicago sativa L.	NCBITaxon:293581	Helicotylenchus spp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Helicotylenchus spp. Spiral nematode of Medicago sativa L.|Spiral nematode
PSO:0000141	Rotylenchus sp. Spiral nematode of Medicago sativa L.	NCBITaxon:288490	Rotylenchus sp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Rotylenchus sp. Spiral nematode of Medicago sativa L.|Spiral nematode
PSO:0000142	Ditylenchus dipsaci Stem nematode of Medicago sativa L.	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:36902	Medicago sativa L.	PO:0009047	stem	Ditylenchus dipsaci Stem nematode of Medicago sativa L.|Stem nematode
PSO:0000143	Paratrichodorus sp. Stubby-root nematode of Medicago sativa L.	NCBITaxon:1036940	Paratrichodorus sp.	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Paratrichodorus sp. Stubby-root nematode of Medicago sativa L.|Stubby-root nematode
PSO:0000144	Trichodorus sp. Stubby-root nematode of Medicago sativa L.	NCBITaxon:1036944	Trichodorus sp.	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Trichodorus sp. Stubby-root nematode of Medicago sativa L.|Stubby-root nematode
PSO:0000145	Merlinius sp. Stunt nematode of Medicago sativa L.	NCBITaxon:211155	Merlinius sp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Merlinius sp. Stunt nematode of Medicago sativa L.|Stunt nematode
PSO:0000146	Telotylenchus sp. Stunt nematode of Medicago sativa L.	NCBITaxon:288498	Telotylenchus sp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Telotylenchus sp. Stunt nematode of Medicago sativa L.|Stunt nematode
PSO:0000147	Tylenchorhynchus sp. Stunt nematode of Medicago sativa L.	NCBITaxon:288494	Tylenchorhynchus sp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Tylenchorhynchus sp. Stunt nematode of Medicago sativa L.|Stunt nematode
PSO:0000148	Aphanomyces euteiches Drechsler Aphanomyces root rot of Medicago sativa L.	NCBITaxon:100861	Aphanomyces euteiches Drechsler	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Aphanomyces euteiches Drechsler Aphanomyces root rot of Medicago sativa L.|Aphanomyces root rot
PSO:0000149	Peronospora trifoliorum de Bary Downy mildew of Medicago sativa L.	NCBITaxon:162103	Peronospora trifoliorum de Bary	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Peronospora trifoliorum de Bary Downy mildew of Medicago sativa L.|Downy mildew
PSO:0000150	Peronospora viciae Downy mildew of Medicago sativa L.	NCBITaxon:115718	Peronospora viciae (Berk.) Casp.	NCBITaxon:36902	Medicago sativa L.	PO:0000003	whole plant	Peronospora viciae Downy mildew of Medicago sativa L.|Downy mildew
PSO:0000151	Phytophthora medicaginis E. M. Hansen & D. P. Maxwell Phytophthora root rot of Medicago sativa L.	NCBITaxon:910611	Phytophthora medicaginis E. M. Hansen & D. P. Maxwell (syn. Phytophthora megasperma Drechsler f. sp. medicaginis T. L. Kuan & Erwin)	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Phytophthora medicaginis E. M. Hansen & D. P. Maxwell Phytophthora root rot of Medicago sativa L.|Phytophthora root rot
PSO:0000152	Pythium acanthicum Drechsler Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium acanthicum Drechsler	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pythium acanthicum Drechsler Pythium seed and root rot of Medicago sativa L.|Pythium dissotocum Drechsler Pythium seed and root rot of Medicago sativa L.|Pythium myriotylum Drechsler Pythium seed and root rot of Medicago sativa L.|Pythium paroecandrum Drechsler Pythium seed and root rot of Medicago sativa L.|Pythium pulchrum Minden Pythium seed and root rot of Medicago sativa L.|Pythium rostratum E. J. Butler Pythium seed and root rot of Medicago sativa L.|Pythium splendens Hans Braun Pythium seed and root rot of Medicago sativa L.|Pythium sylvaticum W. A. Campb. & F. F. Hendrix Pythium seed and root rot of Medicago sativa L.|Pythium torulosum Coker & P. Patt. Pythium seed and root rot of Medicago sativa L.|Pythium violae Chesters & Hickman Pythium seed and root rot of Medicago sativa L.|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot|Pythium seed and root rot
PSO:0000153	Pythium aphanidermatum Pythium seed and root rot of Medicago sativa L.	NCBITaxon:1223555	Pythium aphanidermatum (Edson) Fitzp.	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pythium aphanidermatum Pythium seed and root rot of Medicago sativa L.|Pythium seed and root rot
PSO:0000154	Pythium debaryanum R. Hesse Pythium seed and root rot of Medicago sativa L.	NCBITaxon:231958	Pythium debaryanum R. Hesse	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pythium debaryanum R. Hesse Pythium seed and root rot of Medicago sativa L.|Pythium seed and root rot
PSO:0000155	Pythium irregulare Buisman Pythium seed and root rot of Medicago sativa L.	NCBITaxon:1223557	Pythium irregulare Buisman	NCBITaxon:36902	Medicago sativa L.	PO:0009005	root	Pythium irregulare Buisman Pythium seed and root rot of Medicago sativa L.|Pythium seed and root rot
