iri	iri_label	pathogen	pathogen_label	host	host_label	plantstructure	plantstructure_label
OOPS:xxxxxxx	Nectria haematococca Berk. & Broome [teleomorph] Damping-off of Cannabis sativa L.	NCBITaxon:140110	Nectria haematococca Berk. & Broome [teleomorph]	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Macrophomina phaseolina Damping-off of Cannabis sativa L.	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pythium aphanidermatum Damping-off of Cannabis sativa L.	NCBITaxon:1223555	Pythium aphanidermatum (Edson) Fitzp.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pythium debaryanum auct. non Hesse Damping-off of Cannabis sativa L.	NCBITaxon:231958	Pythium debaryanum auct. non Hesse	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pythium ultimum Trow Damping-off of Cannabis sativa L.	NCBITaxon:431595	Pythium ultimum Trow	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Rhizoctonia solani Kühn Damping-off of Cannabis sativa L.	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pseudoperonospora cannabina Downy mildew of Cannabis sativa L.	NCBITaxon:291622	Pseudoperonospora cannabina (Otth) Curzi	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pseudoperonospora humuli Downy mildew of Cannabis sativa L.	NCBITaxon:162120	Pseudoperonospora humuli (Miyabe & Takah.) G. W. Wils.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Fusarium solani Fusarium foot rot and root rot of Cannabis sativa L.	NCBITaxon:1501798	Fusarium solani (Mart.) Sacc.	NCBITaxon:3483	Cannabis sativa L.	PO_0009005	root
OOPS:xxxxxxx	Fusarium sulphureum Schlechtend. Fusarium stem canker of Cannabis sativa L.	NCBITaxon:510258	Fusarium sulphureum Schlechtend.	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Fusarium oxysporum Schlechtend. Fusarium wilt of Cannabis sativa L.	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Botrytis cinerea Pers. Gray mold of Cannabis sativa L.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Sclerotinia sclerotiorum Hemp canker of Cannabis sativa L.	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Leptosphaeria cannabina Ferraris & Massa Leptosphaeria blight of Cannabis sativa L.	NCBITaxon:1542849	Leptosphaeria cannabina Ferraris & Massa	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Leptosphaeria woroninii Docea & Negru Leptosphaeria blight of Cannabis sativa L.	NCBITaxon:1542849	Leptosphaeria woroninii Docea & Negru	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Cercospora cannabis K. Hara & Fukui Olive leaf spot of Cannabis sativa L.	NCBITaxon:1247214	Cercospora cannabis K. Hara & Fukui	NCBITaxon:3483	Cannabis sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Pseudocercospora cannabina Olive leaf spot of Cannabis sativa L.	NCBITaxon:131324	Pseudocercospora cannabina (Wakef.) Deighton	NCBITaxon:3483	Cannabis sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Ophiobolus cannabinus Pass. Ophiobolus stem canker of Cannabis sativa L.	NCBITaxon:45294	Ophiobolus cannabinus Pass.	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Ophiobolus anguillidus Ophiobolus stem canker of Cannabis sativa L.	NCBITaxon:45294	Ophiobolus anguillidus (Cooke in Cooke & Ellis) Sacc.	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Phoma herbarum Westendorp. Phoma stem canker of Cannabis sativa L.	NCBITaxon:73001	Phoma herbarum Westendorp.	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Phomopsis cannabina Curzi Phomopsis stem canker of Cannabis sativa L.	NCBITaxon:1494841	Phomopsis cannabina Curzi	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Phomopsis achilleae Phomopsis stem canker of Cannabis sativa L.	NCBITaxon:1494841	Phomopsis achilleae (Sacc.) Hohn.	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Diaporthe arctii Phomopsis stem canker of Cannabis sativa L.	NCBITaxon:172192	Diaporthe arctii (Lasch) Nitschke var. achilleae	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Phymatotrichopsis omnivora Phymatotrichum root rot of Cannabis sativa L.	NCBITaxon:231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon:3483	Cannabis sativa L.	PO_0009005	root
OOPS:xxxxxxx	Trichothecium roseum Pink rot of Cannabis sativa L.	NCBITaxon:47278	Trichothecium roseum (Pers.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Leveillula taurica Powdery mildew of Cannabis sativa L.	NCBITaxon:62718	Leveillula taurica (Lév.) Arnaud.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Sphaerotheca macularis Powdery mildew of Cannabis sativa L.	NCBITaxon:57463	Sphaerotheca macularis (Wallroth	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Oidium sp. [anamorph] Powdery mildew of Cannabis sativa L.	NCBITaxon:1221544	Oidium sp. [anamorph]	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Melanospora cannabis Behrens Red boot of Cannabis sativa L.	NCBITaxon:40615	Melanospora cannabis Behrens (secondary on hemp canker)	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Rhizoctonia solani Kühn Rhizoctonia soreshin and root rot of Cannabis sativa L.	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:3483	Cannabis sativa L.	PO_0009005	root
OOPS:xxxxxxx	Aecidium cannabis Szembel Rust of Cannabis sativa L.	NCBITaxon:1127528	Aecidium cannabis Szembel	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Uredo kriegeriana Syd. & P. Syd. Rust of Cannabis sativa L.	NCBITaxon:190598	Uredo kriegeriana Syd. & P. Syd.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Uromyces inconspicuus Otth Rust of Cannabis sativa L.	NCBITaxon:5263	Uromyces inconspicuus Otth	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Athelia rolfsii Southern blight of Cannabis sativa L.	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu & Kimbrough [teleomorph]	NCBITaxon:3483	Cannabis sativa L.	PO_0009005	root
OOPS:xxxxxxx	Stemphylium botryosum Wallroth Stemphylium leaf and stem spot of Cannabis sativa L.	NCBITaxon:644614	Stemphylium botryosum Wallroth	NCBITaxon:3483	Cannabis sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Pleospora tarda E. Simmons [teleomorph] Stemphylium leaf and stem spot of Cannabis sativa L.	NCBITaxon:120510	Pleospora tarda E. Simmons [teleomorph]	NCBITaxon:3483	Cannabis sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Phyllachora cannabidis Tar spot of Cannabis sativa L.	NCBITaxon:54961	Phyllachora cannabidis (P. Henn.)	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Lasiodiplodia theobromae Tropical rot of Cannabis sativa L.	NCBITaxon:45133	Lasiodiplodia theobromae (Pat.) Griffon & Maubl.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Dendrophoma marconii Cav. Twig blight of Cannabis sativa L.	NCBITaxon:1196582	Dendrophoma marconii Cav.	NCBITaxon:3483	Cannabis sativa L.	PO_0025073	branch
OOPS:xxxxxxx	Botryosphaeria marconii V. Charles & Jenkins Twig blight of Cannabis sativa L.	NCBITaxon:1494812	Botryosphaeria marconii V. Charles & Jenkins	NCBITaxon:3483	Cannabis sativa L.	PO_0025073	branch
OOPS:xxxxxxx	Verticillium albo-atrum Reinke & Berthier Verticillium wilt of Cannabis sativa L.	NCBITaxon:27335	Verticillium albo-atrum Reinke & Berthier	NCBITaxon:3483	Cannabis sativa L.	PO_0025022	collective leaf structure
OOPS:xxxxxxx	Verticillium dahliae Kleb. Verticillium wilt of Cannabis sativa L.	NCBITaxon:1202531	Verticillium dahliae Kleb.	NCBITaxon:3483	Cannabis sativa L.	PO_0025022	collective leaf structure
OOPS:xxxxxxx	Phomopsis ganjae McPartland White leaf spot of Cannabis sativa L.	NCBITaxon:1494841	Phomopsis ganjae McPartland	NCBITaxon:3483	Cannabis sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Septoria cannabis Yellow leaf spot of Cannabis sativa L.	NCBITaxon:39702	Septoria cannabis (Lasch) Sacc.	NCBITaxon:3483	Cannabis sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Septoria cannabina Peck Yellow leaf spot of Cannabis sativa L.	NCBITaxon:39702	Septoria cannabina Peck	NCBITaxon:3483	Cannabis sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Heterodera humuli Filipjev Cyst of Cannabis sativa L.	NCBITaxon:157854	Heterodera humuli Filipjev	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Heterodera schachtii Schmidt Cyst of Cannabis sativa L.	NCBITaxon:97005	Heterodera schachtii Schmidt	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Paralongidorus maximus Needle of Cannabis sativa L.	NCBITaxon:188097	Paralongidorus maximus (Butschli) Siddiqi	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Longidorus maximus Needle of Cannabis sativa L.	NCBITaxon:70230	Longidorus maximus (Butschli) Th. & Swang.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Meloidogyne incognita Root-knot of Cannabis sativa L.	NCBITaxon:654580	Meloidogyne incognita (Kofoid &White) Chitwood	NCBITaxon:3483	Cannabis sativa L.	PO_0009005	root
OOPS:xxxxxxx	Meloidogyne javanica Root-knot of Cannabis sativa L.	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:3483	Cannabis sativa L.	PO_0009005	root
OOPS:xxxxxxx	Ditylenchus dipsaci Stem of Cannabis sativa L.	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:3483	Cannabis sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Alfalfa mosaic virus Alfalfa mosaic & Lucerne mosaic of Cannabis sativa L.	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Arabis mosaic virus Arabis mosaic of Cannabis sativa L.	NCBITaxon:12271	Arabis mosaic virus	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Cucumber mosaic virus Cucumber mosaic of Cannabis sativa L.	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Orobanche ramosa L. Broomrape of Cannabis sativa L.	NCBITaxon:46066	Orobanche ramosa L.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Cuscuta europaea L. Dodder of Cannabis sativa L.	NCBITaxon:41803	Cuscuta europaea L.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Cuscuta pentagona Eng. Dodder of Cannabis sativa L.	NCBITaxon:437236	Cuscuta pentagona Eng.	NCBITaxon:3483	Cannabis sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pseudomonas cannabina Bacterial blight of Humulus lupulus L.	NCBITaxon:1292357	Pseudomonas cannabina (ex Sutic & Dowson) Gardan	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Corynebacterium sp. Bacterial disease of Humulus lupulus L.	NCBITaxon:1141409	Corynebacterium sp.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Agrobacterium tumefaciens Crown gall of Humulus lupulus L.	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Xanthomonas campestris pv. cannabis Severin Xanthomonas leaf spot of Humulus lupulus L.	NCBITaxon:314565	Xanthomonas campestris pv. cannabis Severin	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Alternaria humuli Simmons Alternaria blight of Humulus lupulus L.	NCBITaxon:1551618	Alternaria humuli Simmons	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Alternaria alternata Alternaria cone disorder of Humulus lupulus L.	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:3486	Humulus lupulus L.	PO_0025083	strobilus
OOPS:xxxxxxx	Colletotrichum sp. Anthracnose of Humulus lupulus L.	NCBITaxon:1473215	Colletotrichum sp.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Armillaria mellea Armillaria root rot of Humulus lupulus L.	NCBITaxon:1316738	Armillaria mellea (Vahl	NCBITaxon:3486	Humulus lupulus L.	PO_0009005	root
OOPS:xxxxxxx	Phytophthora citricola Sawada = P. cactorum Black root rot of Humulus lupulus L.	NCBITaxon:572928	Phytophthora citricola Sawada = P. cactorum (Lebert & Cohn) J. Schröt. var. applanata F. Chester	NCBITaxon:3486	Humulus lupulus L.	PO_0009005	root
OOPS:xxxxxxx	Fusarium sambucinum Fuckel Gibberella pulicaris Canker of Humulus lupulus L.	NCBITaxon:510258	Fusarium sambucinum Fuckel Gibberella pulicaris (Fr.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Fusarium roseum Link Canker of Humulus lupulus L.	NCBITaxon:510258	Fusarium roseum Link	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Fusarium oxysporum Schltdl. Canker of Humulus lupulus L.	NCBITaxon:909455	Fusarium oxysporum Schltdl.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Podosphaera macularis Cone early maturity of Humulus lupulus L.	NCBITaxon:683375	Podosphaera macularis (Wallr.	NCBITaxon:3486	Humulus lupulus L.	PO_0020136	ear inflorescence
OOPS:xxxxxxx	Fusarium sambucinum Fuckel Gibberella pulicaris Cone tip blight of Humulus lupulus L.	NCBITaxon:510258	Fusarium sambucinum Fuckel Gibberella pulicaris (Fr.	NCBITaxon:3486	Humulus lupulus L.	PO_0025083	strobilus
OOPS:xxxxxxx	Fusarium avenaceum Cone tip blight of Humulus lupulus L.	NCBITaxon:510258	Fusarium avenaceum (Fr.	NCBITaxon:3486	Humulus lupulus L.	PO_0025083	strobilus
OOPS:xxxxxxx	Fusarium crookwellense L.W. Burgess et al. Cone tip blight of Humulus lupulus L.	NCBITaxon:510258	Fusarium crookwellense L.W. Burgess et al.	NCBITaxon:3486	Humulus lupulus L.	PO_0025083	strobilus
OOPS:xxxxxxx	Cylindrosporium humuli Ellis & Everh. Cylindrosporium leaf spot of Humulus lupulus L.	NCBITaxon:446925	Cylindrosporium humuli Ellis & Everh.	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Pseudoperonospora humuli Downy mildew of Humulus lupulus L.	NCBITaxon:162120	Pseudoperonospora humuli (Miyabe & Takah.) G.W. Wils. = Peronoplasmopara humuli Miyabe & Takah.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Botrytis cinerea Pers. Gray mold of Humulus lupulus L.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Mycosphaerella erysiphina Mycosphaerella leaf spot and cone disorder of Humulus lupulus L.	NCBITaxon:259221	Mycosphaerella erysiphina (Berk & Broome) Kirchn. = Sphaeria erysiphina Berk. & Broome = Sphaerella erysiphina Berk. & Broome	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Phoma herbarum Westend. Phoma wilt of Humulus lupulus L.	NCBITaxon:73001	Phoma herbarum Westend.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Phoma herbarum f. humuli Phoma wilt of Humulus lupulus L.	NCBITaxon:73001	Phoma herbarum f. humuli	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Phoma aliena Phoma wilt of Humulus lupulus L.	NCBITaxon:1543971	Phoma aliena (Fr.) Aa & Boerema	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Phyllosticta bractearum Sacc. & Speg. Phyllosticta cone disorder of Humulus lupulus L.	NCBITaxon:1236105	Phyllosticta bractearum Sacc. & Speg.	NCBITaxon:3486	Humulus lupulus L.	PO_0025083	strobilus
OOPS:xxxxxxx	Phyllosticta deckdua Ellis & Kellerm. Phyllosticta leaf spot of Humulus lupulus L.	NCBITaxon:1236105	Phyllosticta deckdua Ellis & Kellerm.	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Phyllosticta lupulina Bubák & Kabát Phyllosticta leaf spot of Humulus lupulus L.	NCBITaxon:1236105	Phyllosticta lupulina Bubák & Kabát	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Podosphaera macularis Powdery mildew of Humulus lupulus L.	NCBITaxon:683375	Podosphaera macularis (Wallr.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Phacidiopycnis sp. Red crown rot of Humulus lupulus L.	NCBITaxon:1156156	Phacidiopycnis sp.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Rosellinia necatrix Prill. Dematophora necatrix R. Hartig [anamorph] Rosellinia root rot of Humulus lupulus L.	NCBITaxon:77044	Rosellinia necatrix Prill. Dematophora necatrix R. Hartig [anamorph]	NCBITaxon:3486	Humulus lupulus L.	PO_0009005	root
OOPS:xxxxxxx	Sclerotinia sclerotiorum Sclerotinia wilt of Humulus lupulus L.	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary = Whetzelinia sclerotiorum (Lib.) Korf. & Dumont	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Septoria lupulina Ellis & Kellerm. Septoria leaf spot of Humulus lupulus L.	NCBITaxon:39702	Septoria lupulina Ellis & Kellerm.	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Septoria humulina Bondartsev Septoria leaf spot of Humulus lupulus L.	NCBITaxon:39702	Septoria humulina Bondartsev	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Septoria divergens Bubák & Kabát Septoria leaf spot of Humulus lupulus L.	NCBITaxon:39702	Septoria divergens Bubák & Kabát	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Synchytrium aureum J. Schröt Synchytrium leaf spot of Humulus lupulus L.	NCBITaxon:1383253	Synchytrium aureum J. Schröt	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Verticillium albo-atrum Reinke & Berthier Verticillium wilt of Humulus lupulus L.	NCBITaxon:27335	Verticillium albo-atrum Reinke & Berthier	NCBITaxon:3486	Humulus lupulus L.	PO_0025022	collective leaf structure
OOPS:xxxxxxx	Verticillium dahliae Kleb. Verticillium wilt of Humulus lupulus L.	NCBITaxon:1202531	Verticillium dahliae Kleb.	NCBITaxon:3486	Humulus lupulus L.	PO_0025022	collective leaf structure
OOPS:xxxxxxx	Heterodera humuli Filipjev Cyst nematode of Humulus lupulus L.	NCBITaxon:157854	Heterodera humuli Filipjev	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Xiphinema diversicaudatum Dagger nematode of Humulus lupulus L.	NCBITaxon:191820	Xiphinema diversicaudatum (Micoletzky) Thorne	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Meloidogyne incognita Chitwood Root-knot nematode of Humulus lupulus L.	NCBITaxon:654580	Meloidogyne incognita Chitwood	NCBITaxon:3486	Humulus lupulus L.	PO_0009005	root
OOPS:xxxxxxx	Ditylenchus destructor Thorne Stem and bulb nematode of Humulus lupulus L.	NCBITaxon:166010	Ditylenchus destructor Thorne	NCBITaxon:3486	Humulus lupulus L.	PO_0025356	bulb
OOPS:xxxxxxx	Ditylenchus sp. Stem and bulb nematode of Humulus lupulus L.	NCBITaxon:166009	Ditylenchus sp.	NCBITaxon:3486	Humulus lupulus L.	PO_0025356	bulb
OOPS:xxxxxxx	Tylenchorhynchus dubius Thorne Stunt nematode of Humulus lupulus L.	NCBITaxon:293578	Tylenchorhynchus dubius Thorne	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Apple fruit crinkle viroid of Humulus lupulus L.	NCBITaxon:3750	Apple fruit crinkle viroid (AFCVd)	NCBITaxon:3486	Humulus lupulus L.	PO_0009001	fruit
OOPS:xxxxxxx	Arabis mosaic virus Bare bine of Humulus lupulus L.	NCBITaxon:50451	Arabis mosaic virus (ArMV)	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Arabis mosaic virus Hop chlorotic disease of Humulus lupulus L.	NCBITaxon:50451	Arabis mosaic virus (ArMV)	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Humulus japonicus latent virus Humulus japonicus of Humulus lupulus L.	NCBITaxon:3485	Humulus japonicus latent virus (HJLV)	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Apple mosaic virus = Prunus necrotic ringspot virus Ringspot of Humulus lupulus L.	NCBITaxon:3750	Apple mosaic virus = Prunus necrotic ringspot virus (PNRSV)	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Arabis mosaic virus Spidery hop of Humulus lupulus L.	NCBITaxon:50451	Arabis mosaic virus (ArMV)	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Arabis mosaic virus Split leaf blotch of Humulus lupulus L.	NCBITaxon:50451	Arabis mosaic virus (ArMV)	NCBITaxon:3486	Humulus lupulus L.	PO_0025034	leaf
OOPS:xxxxxxx	Macrosporium spp. Hop-drop of Humulus lupulus L.	NCBITaxon:1485176	Macrosporium spp.	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Cladosporium fumago f. humuli-lupuli Sooty mold of Humulus lupulus L.	NCBITaxon:668271	Cladosporium fumago f. humuli-lupuli	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Fumago vagans Sooty mold of Humulus lupulus L.	NCBITaxon:5474	Fumago vagans	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Cladosporium herbarum Sooty mold of Humulus lupulus L.	NCBITaxon:29918	Cladosporium herbarum	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Unknown Stunt of Humulus lupulus L.	NCBITaxon:7540	Unknown	NCBITaxon:3486	Humulus lupulus L.	PO_0000003	whole plant
OOPS:xxxxxxx	Rhodococcus fascians Bacterial fasciation of Impatiens wallerana	NCBITaxon:1443895	Rhodococcus fascians (Tilford 1936) Goodfellow 1984	NCBITaxon:25692	Impatiens wallerana	PO_0000003	whole plant
OOPS:xxxxxxx	Rhodococcus fascians Bacterial fasciation of Impatiens	NCBITaxon:1443895	Rhodococcus fascians (Tilford 1936) Goodfellow 1984	NCBITaxon:25692	Impatiens	PO_0000003	whole plant
OOPS:xxxxxxx	Pseudomonas syringae van Hall 1902 Pseudomonas leaf spot of Impatiens wallerana	NCBITaxon:205918	Pseudomonas syringae van Hall 1902	NCBITaxon:25692	Impatiens wallerana	PO_0025034	leaf
OOPS:xxxxxxx	Pseudomonas syringae van Hall 1902 Pseudomonas leaf spot of Impatiens	NCBITaxon:205918	Pseudomonas syringae van Hall 1902	NCBITaxon:25692	Impatiens	PO_0025034	leaf
OOPS:xxxxxxx	Botrytis cinerea Pers. Botrytis blight of Impatiens wallerana	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:25692	Impatiens wallerana	PO_0000003	whole plant
OOPS:xxxxxxx	Botrytis cinerea Pers. Botrytis blight of Impatiens	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:25692	Impatiens	PO_0000003	whole plant
OOPS:xxxxxxx	Plasmopara obducens Downy mildew of Impatiens wallerana	NCBITaxon:162140	Plasmopara obducens (J. Schröt) J. Schröt in Cohn	NCBITaxon:25692	Impatiens wallerana	PO_0000003	whole plant
OOPS:xxxxxxx	Plasmopara obducens Downy mildew of Impatiens	NCBITaxon:162140	Plasmopara obducens (J. Schröt) J. Schröt in Cohn	NCBITaxon:25692	Impatiens	PO_0000003	whole plant
OOPS:xxxxxxx	Fusarium sp. Fusarium root and crown rot of Impatiens wallerana	NCBITaxon:510258	Fusarium sp.	NCBITaxon:25692	Impatiens wallerana	PO_0009005	root
OOPS:xxxxxxx	Fusarium sp. Fusarium root and crown rot of Impatiens	NCBITaxon:510258	Fusarium sp.	NCBITaxon:25692	Impatiens	PO_0009005	root
OOPS:xxxxxxx	Myrothecium roridum Tode Myrothecium leaf spot of Impatiens wallerana	NCBITaxon:62969	Myrothecium roridum Tode	NCBITaxon:25692	Impatiens wallerana	PO_0025034	leaf
OOPS:xxxxxxx	Myrothecium roridum Tode Myrothecium leaf spot of Impatiens	NCBITaxon:62969	Myrothecium roridum Tode	NCBITaxon:25692	Impatiens	PO_0025034	leaf
OOPS:xxxxxxx	Phyllosticta sp. Phyllosticta leaf spot of Impatiens wallerana	NCBITaxon:1236105	Phyllosticta sp.	NCBITaxon:25692	Impatiens wallerana	PO_0025034	leaf
OOPS:xxxxxxx	Phyllosticta sp. Phyllosticta leaf spot of Impatiens	NCBITaxon:1236105	Phyllosticta sp.	NCBITaxon:25692	Impatiens	PO_0025034	leaf
